Geo,AddressFrom,AddressFrom_Lat,AddressFrom_Lon,AddressTo,AddressTo_Lat,AddressTo_Lon,geo_id,neighborhood,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,FC,norm2010,norm2011,norm2012,norm2013,norm2014,norm2015,minusMin2010,minusMin2011,minusMin2012,minusMin2013,minusMin2014,minusMin2015,Log2010,Log2011,Log2012,Log2013,Log2014,Log2015,Log2010_v2,Log2011_v2,Log2012_v2,Log2013_v2,Log2014_v2,Log2015_v2
41,"5201 3RD ST San Francisco, CA",37.730528,-122.3918626,"5209 3RD ST San Francisco, CA",37.7312061,-122.3919085,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5201 3RD ST San Francisco, CA",37.730528,-122.3918626,"5249 3RD ST San Francisco, CA",37.7309324,-122.3920083,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5251 3RD ST San Francisco, CA",37.7297759,-122.3921462,"5299 3RD ST San Francisco, CA",37.729465,-122.3923545,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"3801 3RD ST San Francisco, CA",37.7416128,-122.3874168,"3899 3RD ST San Francisco, CA",37.7426185,-122.3878439,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"3901 3RD ST San Francisco, CA",37.7418691,-122.3881146,"3999 3RD ST San Francisco, CA",37.7410858,-122.3884123,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4001 3RD ST San Francisco, CA",37.7410698,-122.3884178,"4099 3RD ST San Francisco, CA",37.7402798,-122.3886636,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4101 3RD ST San Francisco, CA",37.7398948,-122.3886568,"4199 3RD ST San Francisco, CA",37.7394888,-122.3889426,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4201 3RD ST San Francisco, CA",37.7387083,-122.3892207,"4243 3RD ST San Francisco, CA",37.7392154,-122.3890558,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4245 3RD ST San Francisco, CA",37.7388593,-122.3889648,"4299 3RD ST San Francisco, CA",37.7394845,-122.3889444,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4301 3RD ST San Francisco, CA",37.7383881,-122.3890842,"4399 3RD ST San Francisco, CA",37.73792,-122.3895195,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4401 3RD ST San Francisco, CA",37.7376642,-122.3893781,"4499 3RD ST San Francisco, CA",37.7371374,-122.3898038,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4501 3RD ST San Francisco, CA",37.7371377,-122.3898037,"4599 3RD ST San Francisco, CA",37.7363625,-122.3900766,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4601 3RD ST San Francisco, CA",37.7358963,-122.3900776,"4699 3RD ST San Francisco, CA",37.7357109,-122.3901407,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4701 3RD ST San Francisco, CA",37.7349411,-122.390246,"4799 3RD ST San Francisco, CA",37.7347804,-122.3906185,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4801 3RD ST San Francisco, CA",37.7345233,-122.3905744,"4899 3RD ST San Francisco, CA",37.7339987,-122.390906,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4901 3RD ST San Francisco, CA",37.7337351,-122.3908456,"4949 3RD ST San Francisco, CA",37.7332161,-122.3911714,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5001 3RD ST San Francisco, CA",37.7329042,-122.3910035,"5099 3RD ST San Francisco, CA",37.7325081,-122.391257,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5101 3RD ST San Francisco, CA",37.7324623,-122.3914427,"5149 3RD ST San Francisco, CA",37.7323855,-122.391471,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5151 3RD ST San Francisco, CA",37.7315875,-122.3917477,"5199 3RD ST San Francisco, CA",37.7312745,-122.3918835,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5601 3RD ST San Francisco, CA",37.7269544,-122.3935015,"5699 3RD ST San Francisco, CA",37.7262391,-122.3938106,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6001 3RD ST San Francisco, CA",37.7239066,-122.3948806,"6099 3RD ST San Francisco, CA",37.7231831,-122.3951911,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5801 3RD ST San Francisco, CA",37.7239213,-122.3948738,"5899 3RD ST San Francisco, CA",37.7250127,-122.3943499,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5501 3RD ST San Francisco, CA",37.7273153,-122.3928991,"5599 3RD ST San Francisco, CA",37.7269618,-122.3934981,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6201 3RD ST San Francisco, CA",37.722122,-122.395379,"6249 3RD ST San Francisco, CA",37.7747181,-122.3897378,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5901 3RD ST San Francisco, CA",37.7250169,-122.3943479,"5999 3RD ST San Francisco, CA",37.7242122,-122.394524,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5701 3RD ST San Francisco, CA",37.7254953,-122.3935648,"5799 3RD ST San Francisco, CA",37.7254505,-122.3941554,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6101 3RD ST San Francisco, CA",37.7231709,-122.3951959,"6149 3RD ST San Francisco, CA",37.7227133,-122.3953819,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6151 3RD ST San Francisco, CA",37.7227127,-122.3953822,"6199 3RD ST San Francisco, CA",37.7225536,-122.3951423,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5307 3RD ST San Francisco, CA",37.7286406,-122.3925536,"5399 3RD ST San Francisco, CA",37.728465,-122.3928282,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5351 3RD ST San Francisco, CA",37.7289477,-122.3926463,"5499 3RD ST San Francisco, CA",37.727707,-122.3931533,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5301 3RD ST San Francisco, CA",37.7292258,-122.3925488,"5305 3RD ST San Francisco, CA",37.7292035,-122.3925566,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5192 3RD ST San Francisco, CA",37.7306966,-122.3922677,"5198 3RD ST San Francisco, CA",37.7306654,-122.3922791,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5238 3RD ST San Francisco, CA",37.73013,-122.392732,"5298 3RD ST San Francisco, CA",37.7294533,-122.3929179,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5200 3RD ST San Francisco, CA",37.730663,-122.39228,"5236 3RD ST San Francisco, CA",37.7303068,-122.3921895,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"3800 3RD ST San Francisco, CA",37.7426963,-122.3883235,"3898 3RD ST San Francisco, CA",37.7419598,-122.3883242,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4200 3RD ST San Francisco, CA",37.7395811,-122.3891413,"4298 3RD ST San Francisco, CA",37.7388202,-122.3894244,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4600 3RD ST San Francisco, CA",37.7363848,-122.3905087,"4698 3RD ST San Francisco, CA",37.7356452,-122.3905095,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5000 3RD ST San Francisco, CA",37.7331943,-122.3915884,"5098 3RD ST San Francisco, CA",37.7325244,-122.3916012,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"3900 3RD ST San Francisco, CA",37.7419128,-122.3885285,"3998 3RD ST San Francisco, CA",37.7411767,-122.3885869,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4000 3RD ST San Francisco, CA",37.7410932,-122.3887578,"4098 3RD ST San Francisco, CA",37.7403867,-122.3888745,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4100 3RD ST San Francisco, CA",37.7403114,-122.3891112,"4198 3RD ST San Francisco, CA",37.7395888,-122.3891383,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4300 3RD ST San Francisco, CA",37.7388202,-122.3894244,"4398 3RD ST San Francisco, CA",37.7386536,-122.3894805,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4400 3RD ST San Francisco, CA",37.7380149,-122.3896963,"4498 3RD ST San Francisco, CA",37.7372137,-122.3899565,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4500 3RD ST San Francisco, CA",37.7371543,-122.3901956,"4598 3RD ST San Francisco, CA",37.7364382,-122.3902298,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4700 3RD ST San Francisco, CA",37.7355438,-122.3907847,"4798 3RD ST San Francisco, CA",37.7348707,-122.3907811,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4800 3RD ST San Francisco, CA",37.7347553,-122.3910825,"4898 3RD ST San Francisco, CA",37.7340834,-122.3910613,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"4900 3RD ST San Francisco, CA",37.7340226,-122.3912831,"4950 3RD ST San Francisco, CA",37.7334639,-122.3912684,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5100 3RD ST San Francisco, CA",37.732279,-122.3918918,"5134 3RD ST San Francisco, CA",37.731799,-122.3920653,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5136 3RD ST San Francisco, CA",37.7316046,-122.3919409,"5190 3RD ST San Francisco, CA",37.7309389,-122.3924498,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5800 3RD ST San Francisco, CA",37.7253042,-122.3947616,"5998 3RD ST San Francisco, CA",37.7239704,-122.3950566,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6000 3RD ST San Francisco, CA",37.72398,-122.395903,"6170 3RD ST San Francisco, CA",37.7232363,-122.3953988,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6200 3RD ST San Francisco, CA",37.7223339,-122.39606,"6236 3RD ST San Francisco, CA",37.721845,-122.396268,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5700 3RD ST San Francisco, CA",37.7264305,-122.394844,"5798 3RD ST San Francisco, CA",37.7255501,-122.3943722,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"6172 3RD ST San Francisco, CA",37.7231885,-122.395423,"6198 3RD ST San Francisco, CA",37.72249,-122.3957586,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5500 3RD ST San Francisco, CA",37.7277896,-122.3933502,"5598 3RD ST San Francisco, CA",37.7270412,-122.3936645,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5600 3RD ST San Francisco, CA",37.7267045,-122.3939582,"5698 3RD ST San Francisco, CA",37.7268215,-122.3941319,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5400 3RD ST San Francisco, CA",37.7281162,-122.393212,"5498 3RD ST San Francisco, CA",37.7278038,-122.3933446,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
41,"5300 3RD ST San Francisco, CA",37.7289088,-122.3932213,"5398 3RD ST San Francisco, CA",37.7281225,-122.3932091,41,Bayview (Third St),77696.2489,88486.1511,65606.1988,81372.26,72720.2823,170901.0933,TRUE,84455.82,93237.86,67725.28,82788.14,72807.55,170901.09,81747.23,90529.27,65016.69,80079.55,70098.96,168192.5,4.91,4.96,4.81,4.9,4.85,5.23,0.82,0.83,0.80,0.82,0.81,0.87
42,"15 10TH ST San Francisco, CA",37.7761136,-122.4169874,"41 10TH ST San Francisco, CA",37.7761072,-122.4169801,42,Central Market,262043.9868,279240.1596,348804.1808,428298.0242,551484.1768,669431.7325,TRUE,284841.81,294235.36,360070.56,435750.41,552145.96,669431.73,282133.22,291526.77,357361.97,433041.82,549437.37,666723.14,5.45,5.46,5.55,5.64,5.74,5.82,0.91,0.91,0.93,0.94,0.96,0.97
42,"71 10TH ST San Francisco, CA",37.7755772,-122.4163001,"99 10TH ST San Francisco, CA",37.7760928,-122.4169638,42,Central Market,262043.9868,279240.1596,348804.1808,428298.0242,551484.1768,669431.7325,TRUE,284841.81,294235.36,360070.56,435750.41,552145.96,669431.73,282133.22,291526.77,357361.97,433041.82,549437.37,666723.14,5.45,5.46,5.55,5.64,5.74,5.82,0.91,0.91,0.93,0.94,0.96,0.97
42,"43 10TH ST San Francisco, CA",37.7761067,-122.4169795,"69 10TH ST San Francisco, CA",37.7755965,-122.4163266,42,Central Market,262043.9868,279240.1596,348804.1808,428298.0242,551484.1768,669431.7325,TRUE,284841.81,294235.36,360070.56,435750.41,552145.96,669431.73,282133.22,291526.77,357361.97,433041.82,549437.37,666723.14,5.45,5.46,5.55,5.64,5.74,5.82,0.91,0.91,0.93,0.94,0.96,0.97
