Geo,AddressFrom,AddressFrom_Lat,AddressFrom_Lon,AddressTo,AddressTo_Lat,AddressTo_Lon,geo_id,neighborhood,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,FC,norm2010,norm2011,norm2012,norm2013,norm2014,norm2015
44,"4801 MISSION ST San Francisco, CA",37.721326,-122.437005,"4825 MISSION ST San Francisco, CA",37.7210748,-122.4372292,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4827 MISSION ST San Francisco, CA",37.7210323,-122.4372766,"4899 MISSION ST San Francisco, CA",37.7200364,-122.4383431,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4945 MISSION ST San Francisco, CA",37.7193197,-122.4388936,"4999 MISSION ST San Francisco, CA",37.7184945,-122.4395119,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"5001 MISSION ST San Francisco, CA",37.7184945,-122.4395119,"5059 MISSION ST San Francisco, CA",37.7175439,-122.439865,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"5061 MISSION ST San Francisco, CA",37.71751,-122.4399469,"5099 MISSION ST San Francisco, CA",37.7172862,-122.4401792,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"5101 MISSION ST San Francisco, CA",37.717098,-122.4403258,"5149 MISSION ST San Francisco, CA",37.7164865,-122.441006,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4479 MISSION ST San Francisco, CA",37.7264658,-122.4331402,"4499 MISSION ST San Francisco, CA",37.7262428,-122.4333428,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4501 MISSION ST San Francisco, CA",37.7260688,-122.4334621,"4529 MISSION ST San Francisco, CA",37.7257749,-122.4339613,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4531 MISSION ST San Francisco, CA",37.7256256,-122.4337811,"4569 MISSION ST San Francisco, CA",37.7250634,-122.434263,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4571 MISSION ST San Francisco, CA",37.7250863,-122.4343445,"4599 MISSION ST San Francisco, CA",37.7246677,-122.4344779,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4601 MISSION ST San Francisco, CA",37.7244955,-122.4346717,"4647 MISSION ST San Francisco, CA",37.7240202,-122.4353136,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4649 MISSION ST San Francisco, CA",37.7240196,-122.435314,"4649 MISSION ST San Francisco, CA",37.7240196,-122.435314,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4301 MISSION ST San Francisco, CA",37.7287565,-122.4313186,"4349 MISSION ST San Francisco, CA",37.7282678,-122.4317961,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4365 MISSION ST San Francisco, CA",37.7278426,-122.4322548,"4367 MISSION ST San Francisco, CA",37.7277756,-122.4323079,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4369 MISSION ST San Francisco, CA",37.7277086,-122.4323611,"4439 MISSION ST San Francisco, CA",37.7271591,-122.4329055,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4334 MISSION ST San Francisco, CA",37.7282749,-122.4318369,"4360 MISSION ST San Francisco, CA",37.7279729,-122.432446,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4100 MISSION ST San Francisco, CA",37.7307171,-122.4297028,"4198 MISSION ST San Francisco, CA",37.7300637,-122.4302839,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4200 MISSION ST San Francisco, CA",37.7299415,-122.4304329,"4248 MISSION ST San Francisco, CA",37.7293537,-122.4307445,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4250 MISSION ST San Francisco, CA",37.729331,-122.4307675,"4298 MISSION ST San Francisco, CA",37.7291733,-122.4313752,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4400 MISSION ST San Francisco, CA",37.7271272,-122.4332915,"4436 MISSION ST San Francisco, CA",37.7266268,-122.4333628,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4650 MISSION ST San Francisco, CA",37.7236317,-122.4360593,"4698 MISSION ST San Francisco, CA",37.723082,-122.4360805,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4700 MISSION ST San Francisco, CA",37.7230606,-122.4363215,"4730 MISSION ST San Francisco, CA",37.7226062,-122.4365793,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4732 MISSION ST San Francisco, CA",37.722491,-122.4365334,"4780 MISSION ST San Francisco, CA",37.7218053,-122.4373611,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4782 MISSION ST San Francisco, CA",37.7215735,-122.4373906,"4798 MISSION ST San Francisco, CA",37.7211891,-122.4375127,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4800 MISSION ST San Francisco, CA",37.7211815,-122.4378343,"4898 MISSION ST San Francisco, CA",37.720063,-122.4383667,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4900 MISSION ST San Francisco, CA",37.7200517,-122.4383752,"4950 MISSION ST San Francisco, CA",37.719935,-122.4389773,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4952 MISSION ST San Francisco, CA",37.7193483,-122.4389157,"4998 MISSION ST San Francisco, CA",37.7185981,-122.4397215,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"5000 MISSION ST San Francisco, CA",37.7185512,-122.4397925,"5048 MISSION ST San Francisco, CA",37.7176913,-122.4401591,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"5050 MISSION ST San Francisco, CA",37.7177291,-122.4405952,"5060 MISSION ST San Francisco, CA",37.7174306,-122.4406981,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"5062 MISSION ST San Francisco, CA",37.7173692,-122.4404022,"5098 MISSION ST San Francisco, CA",37.7168607,-122.4410201,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4300 MISSION ST San Francisco, CA",37.7287063,-122.4316324,"4332 MISSION ST San Francisco, CA",37.7282795,-122.4318316,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4362 MISSION ST San Francisco, CA",37.7278444,-122.4322977,"4366 MISSION ST San Francisco, CA",37.7276641,-122.4324408,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4368 MISSION ST San Francisco, CA",37.7276542,-122.4324496,"4398 MISSION ST San Francisco, CA",37.7273748,-122.4330635,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4438 MISSION ST San Francisco, CA",37.7266209,-122.4333673,"4464 MISSION ST San Francisco, CA",37.7262722,-122.4336206,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4466 MISSION ST San Francisco, CA",37.7263153,-122.4337828,"4498 MISSION ST San Francisco, CA",37.7257757,-122.4340047,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4500 MISSION ST San Francisco, CA",37.725775,-122.434341,"4548 MISSION ST San Francisco, CA",37.725186,-122.4344439,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4550 MISSION ST San Francisco, CA",37.7251394,-122.4348168,"4598 MISSION ST San Francisco, CA",37.7247734,-122.4350222,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4600 MISSION ST San Francisco, CA",37.7246039,-122.4352099,"4638 MISSION ST San Francisco, CA",37.7242514,-122.4354666,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
44,"4640 MISSION ST San Francisco, CA",37.724035,-122.4353461,"4648 MISSION ST San Francisco, CA",37.7240565,-122.4356229,44,Excelsior,186705.04,180888,167741,179551,171802,180998,TRUE,202948.38,190601.69,173159.03,182675.19,172008.16,180998
46,"2701 24TH ST San Francisco, CA",37.7529741,-122.4064199,"2749 24TH ST San Francisco, CA",37.7529068,-122.407296,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2751 24TH ST San Francisco, CA",37.7527332,-122.4074748,"2799 24TH ST San Francisco, CA",37.7526282,-122.408017,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2801 24TH ST San Francisco, CA",37.7526764,-122.4083498,"2849 24TH ST San Francisco, CA",37.7527807,-122.4091228,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2851 24TH ST San Francisco, CA",37.7527795,-122.4091436,"2899 24TH ST San Francisco, CA",37.7525762,-122.4099316,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2901 24TH ST San Francisco, CA",37.7527259,-122.410091,"2945 24TH ST San Francisco, CA",37.7526841,-122.4109341,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3001 24TH ST San Francisco, CA",37.7523775,-122.4120756,"3027 24TH ST San Francisco, CA",37.7526016,-122.4122131,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3029 24TH ST San Francisco, CA",37.752601,-122.4122214,"3047 24TH ST San Francisco, CA",37.7524507,-122.4127963,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2947 24TH ST San Francisco, CA",37.7526829,-122.4109515,"2999 24TH ST San Francisco, CA",37.752622,-122.411887,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3151 24TH ST San Francisco, CA",37.7522389,-122.4153734,"3199 24TH ST San Francisco, CA",37.7523541,-122.4162564,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3049 24TH ST San Francisco, CA",37.7524428,-122.413125,"3089 24TH ST San Francisco, CA",37.7525072,-122.4137872,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3091 24TH ST San Francisco, CA",37.7525069,-122.4137934,"3099 24TH ST San Francisco, CA",37.7524888,-122.4140971,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3101 24TH ST San Francisco, CA",37.7523447,-122.4143094,"3149 24TH ST San Francisco, CA",37.7524213,-122.415179,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3201 24TH ST San Francisco, CA",37.7522055,-122.4165452,"3217 24TH ST San Francisco, CA",37.7523186,-122.4168214,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3219 24TH ST San Francisco, CA",37.7523179,-122.4168326,"3249 24TH ST San Francisco, CA",37.7522177,-122.4173091,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3251 24TH ST San Francisco, CA",37.7522898,-122.4173719,"3265 24TH ST San Francisco, CA",37.7522638,-122.417881,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3267 24TH ST San Francisco, CA",37.7522633,-122.4178925,"3299 24TH ST San Francisco, CA",37.7522344,-122.4184369,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2950 24TH ST San Francisco, CA",37.7527982,-122.4111798,"2998 24TH ST San Francisco, CA",37.7526516,-122.4118906,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3150 24TH ST San Francisco, CA",37.7525912,-122.4153684,"3198 24TH ST San Francisco, CA",37.7523837,-122.4162594,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2700 24TH ST San Francisco, CA",37.7531091,-122.4065816,"2744 24TH ST San Francisco, CA",37.7529372,-122.4072786,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2746 24TH ST San Francisco, CA",37.7529367,-122.4072927,"2798 24TH ST San Francisco, CA",37.7528808,-122.4081947,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2800 24TH ST San Francisco, CA",37.7530749,-122.4083707,"2848 24TH ST San Francisco, CA",37.7528096,-122.409137,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2850 24TH ST San Francisco, CA",37.7530381,-122.4093997,"2898 24TH ST San Francisco, CA",37.7527559,-122.4100843,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"2900 24TH ST San Francisco, CA",37.7528134,-122.41019,"2948 24TH ST San Francisco, CA",37.7528936,-122.4108667,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3000 24TH ST San Francisco, CA",37.752799,-122.412202,"3022 24TH ST San Francisco, CA",37.7526596,-122.4124501,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3024 24TH ST San Francisco, CA",37.7527806,-122.4124446,"3048 24TH ST San Francisco, CA",37.7525837,-122.4130012,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3050 24TH ST San Francisco, CA",37.7527903,-122.4132496,"3074 24TH ST San Francisco, CA",37.7527537,-122.413554,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3076 24TH ST San Francisco, CA",37.7526315,-122.4135465,"3098 24TH ST San Francisco, CA",37.7527473,-122.4138967,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3100 24TH ST San Francisco, CA",37.7526516,-122.4143256,"3148 24TH ST San Francisco, CA",37.7524509,-122.4151822,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3200 24TH ST San Francisco, CA",37.7524975,-122.4165414,"3224 24TH ST San Francisco, CA",37.752528,-122.416802,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3226 24TH ST San Francisco, CA",37.7524749,-122.4167756,"3248 24TH ST San Francisco, CA",37.7523197,-122.4173691,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3250 24TH ST San Francisco, CA",37.7524053,-122.4175989,"3274 24TH ST San Francisco, CA",37.7524194,-122.4178533,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
46,"3276 24TH ST San Francisco, CA",37.7524375,-122.4179385,"3298 24TH ST San Francisco, CA",37.752264,-122.4184397,46,Mission(Lower24thSt),105414.1372,100366.2382,107541.9283,129430.2818,147980.7334,156822.1703,TRUE,114585.17,105755.91,111015.53,131682.37,148158.31,156822.17
47,"3701 24TH ST San Francisco, CA",37.7518151,-122.4252223,"3723 24TH ST San Francisco, CA",37.751554,-122.4257,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3725 24TH ST San Francisco, CA",37.751554,-122.4257,"3749 24TH ST San Francisco, CA",37.7517458,-122.4263264,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3751 24TH ST San Francisco, CA",37.7515986,-122.4265185,"3799 24TH ST San Francisco, CA",37.7516856,-122.4274196,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3801 24TH ST San Francisco, CA",37.7516844,-122.4274453,"3849 24TH ST San Francisco, CA",37.7516178,-122.4285338,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3851 24TH ST San Francisco, CA",37.7516164,-122.4285559,"3899 24TH ST San Francisco, CA",37.7514594,-122.4294484,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"4001 24TH ST San Francisco, CA",37.7512292,-122.4320281,"4099 24TH ST San Francisco, CA",37.7512857,-122.4340514,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"4101 24TH ST San Francisco, CA",37.7512313,-122.4343354,"4199 24TH ST San Francisco, CA",37.7510176,-122.4358936,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"4201 24TH ST San Francisco, CA",37.7511434,-122.4363266,"4299 24TH ST San Francisco, CA",37.7508593,-122.4383628,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3901 24TH ST San Francisco, CA",37.7513446,-122.4297958,"3999 24TH ST San Francisco, CA",37.7514203,-122.4318644,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3700 24TH ST San Francisco, CA",37.751963,-122.4254906,"3712 24TH ST San Francisco, CA",37.7518085,-122.4257955,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3714 24TH ST San Francisco, CA",37.7518085,-122.4257955,"3750 24TH ST San Francisco, CA",37.7518823,-122.426177,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3752 24TH ST San Francisco, CA",37.751869,-122.426577,"3798 24TH ST San Francisco, CA",37.7517152,-122.4274224,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3800 24TH ST San Francisco, CA",37.7519126,-122.4276654,"3848 24TH ST San Francisco, CA",37.7518382,-122.4284703,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3850 24TH ST San Francisco, CA",37.751827,-122.4287198,"3898 24TH ST San Francisco, CA",37.7517457,-122.4295173,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"4000 24TH ST San Francisco, CA",37.7515448,-122.4321196,"4098 24TH ST San Francisco, CA",37.7515339,-122.4338885,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"4100 24TH ST San Francisco, CA",37.7514774,-122.4342477,"4198 24TH ST San Francisco, CA",37.7511755,-122.4362852,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"4200 24TH ST San Francisco, CA",37.751173,-122.4363295,"4298 24TH ST San Francisco, CA",37.7512643,-122.4383005,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"3900 24TH ST San Francisco, CA",37.751731,-122.4298572,"3998 24TH ST San Francisco, CA",37.7516056,-122.4316888,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"1301 CASTRO ST San Francisco, CA",37.7511875,-122.4338423,"1399 CASTRO ST San Francisco, CA",37.7505061,-122.4339861,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"1401 CASTRO ST San Francisco, CA",37.7503535,-122.4338102,"1499 CASTRO ST San Francisco, CA",37.7497054,-122.433912,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"1300 CASTRO ST San Francisco, CA",37.7511533,-122.4343416,"1398 CASTRO ST San Francisco, CA",37.7504958,-122.4340229,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
47,"1400 CASTRO ST San Francisco, CA",37.7503331,-122.4343192,"1498 CASTRO ST San Francisco, CA",37.7497032,-122.4339495,47,NoeValley(24thSt),164820.8403,186281.3009,203869.9494,218489.5642,256193.0036,280762.3072,TRUE,179160.25,196284.61,210454.95,222291.28,256500.44,280762.31
49,"4086 19TH AVE San Francisco, CA",37.7145009,-122.4700098,"4098 19TH AVE San Francisco, CA",37.7142908,-122.4698064,49,OMI(BroadSt),6310.815,6818.075,7359.94,9670.62,14226.185,14575.21,TRUE,6859.86,7184.21,7597.67,9838.89,14243.26,14575.21
49,"4087 19TH AVE San Francisco, CA",37.714709,-122.4702584,"4099 19TH AVE San Francisco, CA",37.7144084,-122.4701997,49,OMI(BroadSt),6310.815,6818.075,7359.94,9670.62,14226.185,14575.21,TRUE,6859.86,7184.21,7597.67,9838.89,14243.26,14575.21
49,"101 BROAD ST San Francisco, CA",37.713011,-122.456242,"199 BROAD ST San Francisco, CA",37.7130562,-122.4589002,49,OMI(BroadSt),6310.815,6818.075,7359.94,9670.62,14226.185,14575.21,TRUE,6859.86,7184.21,7597.67,9838.89,14243.26,14575.21
49,"201 BROAD ST San Francisco, CA",37.712993,-122.459273,"299 BROAD ST San Francisco, CA",37.7131405,-122.4621846,49,OMI(BroadSt),6310.815,6818.075,7359.94,9670.62,14226.185,14575.21,TRUE,6859.86,7184.21,7597.67,9838.89,14243.26,14575.21
49,"100 BROAD ST San Francisco, CA",37.713399,-122.45621,"198 BROAD ST San Francisco, CA",37.713426,-122.458863,49,OMI(BroadSt),6310.815,6818.075,7359.94,9670.62,14226.185,14575.21,TRUE,6859.86,7184.21,7597.67,9838.89,14243.26,14575.21
49,"200 BROAD ST San Francisco, CA",37.713377,-122.459183,"298 BROAD ST San Francisco, CA",37.7132505,-122.4622207,49,OMI(BroadSt),6310.815,6818.075,7359.94,9670.62,14226.185,14575.21,TRUE,6859.86,7184.21,7597.67,9838.89,14243.26,14575.21
